视频地址,弹幕地址,弹幕时间,弹幕内容
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-24 18:47:57,是你们在霸凌刘浩存吧
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-24 18:47:42,刘浩存又没有霸凌别人
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-24 15:06:33,哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-24 12:31:29,黄铉辰自己都道歉了 还洗呢
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-24 11:25:25,一波三连了！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 22:11:48,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 20:16:43,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 20:15:42,我也被霸凌过，当时都想宰了那些人
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 20:13:55,说韩国没我们一个省大不可思议的同学，日本没云南大都
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 19:15:14,崔英道
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 13:50:37,诶这个我也有，这个护手霜
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 12:06:52,给币了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 11:30:10,甜蜜家园
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 03:22:04,学校2015
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 01:04:06,@徐信爱
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 00:52:28,周锡京是半霸，韩国就大霸了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 00:40:45,同样
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 00:36:34,说真的，一般只要被传80的百分之百是真的，这个团物料多多少少看得出来，就看公司怎么洗了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-23 00:35:12,每个团关注久一些就老是能看到抱团80的现象，，，
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 23:49:45,梨泰院
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 23:24:54,只要我爬得够快，就永远塌不到我头上
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 22:31:00,太有内味了哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 19:49:08,日韩一家人 都有个美爹
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 19:37:54,哦~怪不得韩国那么排外
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 15:48:43,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 14:25:39,因为是财阀拍的啊  他们不但霸凌你  还拍成剧赚你的钱
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 14:22:58,韩剧已经流水线演技了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 13:45:42,我小学到初中一直在被霸凌
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 13:43:54,哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 11:49:05,什么小霸文学
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 11:34:27,学校2015！！
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 01:59:24,每个人都要为自己的选择付出代价，人在江湖，都要还！
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-22 01:38:37,哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 23:26:50,日韩都这样
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 22:58:09,不要原谅
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 21:56:22,笑死
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 21:16:40,慕容云海
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 19:49:39,别来这里带黄铉辰的节奏
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 19:49:33,别来这里带黄铉辰的节奏
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 19:48:54,心疼黄铉辰
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 19:48:24,别来这里带黄铉辰的节奏
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 19:48:04,跟黄铉辰有什么关系？
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 19:32:27,巧了，我也是
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 19:08:56,哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 18:31:04,刘巨魔
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 17:13:36,妍珍呐
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 17:13:02,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 16:46:04,刘浩存
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 14:05:32,我诀～～～～～～～～～～～～
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 13:56:54,霸凌是韩国特产？越南没有霸凌对吧
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 12:52:43,我也是，就算现在看看也没有很过分，但永远不会原谅
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 09:40:59,刘浩存林允   坚决抵制！！
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-21 02:58:11,哈哈哈黄铉辰
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 22:16:44,头发好看诶
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 21:27:39,徐穗珍那个退团了都还一直寻找证据好吗，哪儿霸凌了，律师都发公告了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 21:06:57,黑暗荣耀，黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 21:06:45,黑暗荣耀，黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 20:21:47,电竞俱乐部都是财阀赞助的呀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 18:27:02,黄铉辰呗，粉丝还在洗白
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 16:36:02,太好了！
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 16:08:53,哈哈哈哈哈吃到自己家
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 15:29:16,儒学弊端
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 13:22:46,林允？
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 13:17:01,学校2013
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 12:48:15,唯一的姐
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 12:47:42,对味儿
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 11:53:42,你这学的太上手了吧
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 11:52:02,哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 09:17:53,妍珍呐～
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 08:33:36,徐惠珍霸凌澄清了啊
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 08:30:12,抱抱你
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 07:40:54,刚刚那个人人呢
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 01:45:30,黄铉辰不就是
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 01:40:23,穿越回来的我：黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 01:22:00,黑暗荣耀来报道！
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-20 00:30:49,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 23:40:29,黄铉辰
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 23:38:40,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 23:08:23,林允
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 23:08:18,田曦薇
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 22:32:11,我一般白嫖
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 21:52:39,说你呢，laq，fyd，hms，zyx，sxa，lqr，czx
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 21:50:09,对，我看的每个韩国校园剧都有霸凌！！！！
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 21:48:50,bl剧里也有霸凌
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 19:58:24,不然呢？私心我是想要他死的哈（微笑）
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 19:56:12,没有资格得到原谅 原谅NO！！！！！！！原个der啊
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 14:47:53,《黑暗荣耀》
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-19 12:35:42,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-18 19:43:00,你去写 黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-17 16:45:45,不会喷嘴里吗
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-17 13:43:03,金佳蓝：勿cue
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-17 13:26:06,学校2015.黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-17 09:57:01,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-16 21:45:25,不，是人的特产，包括中国
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-16 13:18:23,继承者们也有霸凌
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-15 15:06:40,抱抱up
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-14 00:36:41,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-13 16:25:37,体育馆呢？
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-13 16:23:06,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-12 21:57:06,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-12 21:53:52,哈哈哈哈哈无差别攻击
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-12 21:52:55,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-12 15:49:00,一样
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-12 11:24:20,右边是在做手语吗
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-12 00:03:49,不是受害者，没有资格说这种原谅不原谅的话
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-11 23:13:35,对
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-11 23:04:02,点错了 没经历过
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-10 12:58:08,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-10 10:04:59,我不知道有没有经历过霸凌了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-10 01:21:59,霸凌明星吗？很正常，树立霸凌的榜样
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-09 23:17:18,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-09 21:23:14,可是韩国霸凌尤其多，那它就是韩国特产。别的国家有，但不会这么多
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-09 20:28:11,我也是，不会原谅
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-08 14:35:36,徐惠珍要是真没80，早特么澄清，公司怎么可能让她退团。。。粉丝可真能洗
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-07 20:31:03,说得好。
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-07 18:48:00,霸凌者不需要宽恕，而是治疗
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-07 00:15:01,说的好
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-06 21:49:42,他已经嘎了为什么要让他复活
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-06 18:34:12,重新开始是指投胎吗？那可以给
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-06 15:50:55,某学校学生会
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-06 12:46:14,这就是为什么我要关注你的原因
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-06 11:24:07,国内也一样 我就经历过 
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-06 09:32:57,艾特林允
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-05 23:30:53,偶然发现的一天
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-05 21:32:01,继承者们里也有霸凌
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-05 19:41:23,《愤怒的妈妈》
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-05 02:54:08,很烦诶 才大一两岁就
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-05 02:53:32,中国小地方也更容易出现吗
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-03 19:38:38,不像演的，建议查查
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-03 19:19:06,这个护手霜巨巨巨巨巨好用！
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-03 13:36:36,哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-02 16:18:40,流星花园。。
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-02 13:38:32,没错，说得好
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-01 21:59:27,《黑暗荣耀》
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-03-01 21:53:40,三联了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-28 22:39:54,必须有顶楼！
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-28 17:19:28,弱小英雄
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-28 14:04:03,不用翻译居然都听懂了阿西
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-28 13:40:43,就是小心眼呗
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-27 22:43:33,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-27 21:28:20,初中霸凌的阴影还是消不去……
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-27 11:29:50,笑死了，还有被霸凌的
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-27 11:29:34,笑死
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-27 03:02:08,看哭了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-27 02:37:47,lhc不是她父母吗和她有什么关系
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-26 23:24:53,僵尸校园
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-26 22:25:57,被他霸凌的人怎么办？
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-26 22:22:48,暨巴
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-26 22:03:41,黄铉辰没有80记录但是所谓的受害者有，同时受害者也没有被80的证据
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-26 16:44:35,正在厕所观看这段（前面还没进厕所来着hhh）
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-26 16:41:20,2015
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-26 16:32:18,哈哈别说韩国，我自己都遭遇过，那天我妈跟我聊天，结果她自己也遇到过
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-26 15:18:34,黄铉辰没有霸凌啊喂！！！！
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-26 14:37:53,顶楼哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-25 20:26:14,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-25 13:01:33,抱抱姐姐
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-25 02:56:57,@黄铉辰
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-24 20:27:28,不然呢？
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-24 20:16:26,我也是
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-24 19:49:01,黑暗荣耀
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-24 19:33:43,哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-24 00:53:32,xuhuizhen还没霸凌？？她那不算霸凌队友吗？
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-23 12:11:53,《继承者们》
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-23 00:49:37,就是说
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-22 22:04:12,黄铉辰
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-22 11:58:13,所以黄铉辰何时退团
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-22 11:17:59,喻言
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-22 02:02:32,说的太好啦
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-21 22:06:19,味儿好冲
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-21 12:29:30,哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-21 01:40:04,说韩国能拍的，他敢拍三星太子霸凌吗
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-20 02:50:31,经历过
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-19 22:46:53,你币有了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-19 15:34:16,哈个哈哈哈哈还
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-18 12:23:12,徐江:埋了埋了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-18 12:19:22,韩粉是什么粉？机器人吗？
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-17 14:38:37,@ruler@life
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-17 14:03:35,哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-17 13:56:37,你是我唯一的姐哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-17 13:31:53,黄铉辰没有霸凌。。老师和同学都说了黄铉辰没有霸凌。。
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-17 13:27:08,僵尸校园
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-16 13:09:37,太还原了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-15 23:03:39,鬼怪也有霸凌
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-15 21:29:49,太绝了
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-15 19:20:47,也没有吧，感觉美剧每一个校园主角都是被霸凌的，只是他们不觉得这是问题而已
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-15 14:39:50,顶楼必须榜上有名
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-15 14:25:46,韩国好多太妹艺人，跟台娱一样
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-15 10:03:26,模范出租车里面有一集也是的
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-13 11:20:30,前面那个说欧霸的哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-13 11:19:16,哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-12 20:55:34,为啥会被霸凌？我一直想说，那不是自己的软弱么？
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-12 19:05:44,我是一个不在学校上厕所的人 嫌脏
https://www.bilibili.com/video/BV1pU4y1z7nC,http://comment.bilibili.com/823442541.xml,2023-02-12 19:05:25,哈哈哈哈
